date,state,fips,cases,deaths
2021-03-06,Alabama,01,499411,10149
2021-03-06,Alaska,02,58870,292
2021-03-06,Arizona,04,825119,16323
2021-03-06,Arkansas,05,324653,5297
2021-03-06,California,06,3596488,54124
2021-03-06,Colorado,08,437650,6075
2021-03-06,Connecticut,09,285330,7704
2021-03-06,Delaware,10,88139,1464
2021-03-06,District of Columbia,11,41273,1030
2021-03-06,Florida,12,1940889,31619
2021-03-06,Georgia,13,996616,17347
2021-03-06,Guam,66,8718,134
2021-03-06,Hawaii,15,27774,441
2021-03-06,Idaho,16,173011,1882
2021-03-06,Illinois,17,1200720,23002
2021-03-06,Indiana,18,669754,12726
2021-03-06,Iowa,19,339511,5553
2021-03-06,Kansas,20,298900,4812
2021-03-06,Kentucky,21,413684,4952
2021-03-06,Louisiana,22,433045,9716
2021-03-06,Maine,23,45635,704
2021-03-06,Maryland,24,386792,7941
2021-03-06,Massachusetts,25,589931,16374
2021-03-06,Michigan,26,655924,16647
2021-03-06,Minnesota,27,489184,6614
2021-03-06,Mississippi,28,297321,6805
2021-03-06,Missouri,29,520111,8606
2021-03-06,Montana,30,100925,1382
2021-03-06,Nebraska,31,203084,2223
2021-03-06,Nevada,32,296040,5036
2021-03-06,New Hampshire,33,76695,1181
2021-03-06,New Jersey,34,810089,23557
2021-03-06,New Mexico,35,186742,3798
2021-03-06,New York,36,1687250,47767
2021-03-06,North Carolina,37,876542,11520
2021-03-06,North Dakota,38,100387,1479
2021-03-06,Northern Mariana Islands,69,144,2
2021-03-06,Ohio,39,977738,17502
2021-03-06,Oklahoma,40,428536,4534
2021-03-06,Oregon,41,157163,2303
2021-03-06,Pennsylvania,42,951703,24362
2021-03-06,Puerto Rico,72,134942,2059
2021-03-06,Rhode Island,44,128121,2541
2021-03-06,South Carolina,45,524457,8719
2021-03-06,South Dakota,46,113378,1898
2021-03-06,Tennessee,47,768139,11447
2021-03-06,Texas,48,2693011,45381
2021-03-06,Utah,49,374438,1975
2021-03-06,Vermont,50,15964,208
2021-03-06,Virgin Islands,78,2714,25
2021-03-06,Virginia,51,584537,9519
2021-03-06,Washington,53,347301,5107
2021-03-06,West Virginia,54,133290,2323
2021-03-06,Wisconsin,55,621277,7107
2021-03-06,Wyoming,56,54764,682
