date,state,fips,cases,deaths
2021-03-24,Alabama,01,512711,10487
2021-03-24,Alaska,02,61411,298
2021-03-24,Arizona,04,837849,16842
2021-03-24,Arkansas,05,329177,5560
2021-03-24,California,06,3650819,58160
2021-03-24,Colorado,08,456069,6158
2021-03-24,Connecticut,09,302022,7852
2021-03-24,Delaware,10,92819,1535
2021-03-24,District of Columbia,11,43595,1053
2021-03-24,Florida,12,2021648,32849
2021-03-24,Georgia,13,1024530,18091
2021-03-24,Guam,66,8758,135
2021-03-24,Hawaii,15,29005,454
2021-03-24,Idaho,16,178663,1955
2021-03-24,Illinois,17,1231154,23408
2021-03-24,Indiana,18,683330,12975
2021-03-24,Iowa,19,347590,5689
2021-03-24,Kansas,20,303211,4881
2021-03-24,Kentucky,21,426210,5911
2021-03-24,Louisiana,22,442221,10056
2021-03-24,Maine,23,48972,731
2021-03-24,Maryland,24,402785,8214
2021-03-24,Massachusetts,25,619816,16970
2021-03-24,Michigan,26,706303,16940
2021-03-24,Minnesota,27,508609,6866
2021-03-24,Mississippi,28,303625,6981
2021-03-24,Missouri,29,580405,8892
2021-03-24,Montana,30,103796,1431
2021-03-24,Nebraska,31,207634,2273
2021-03-24,Nevada,32,301762,5203
2021-03-24,New Hampshire,33,81521,1228
2021-03-24,New Jersey,34,877936,24293
2021-03-24,New Mexico,35,190275,3911
2021-03-24,New York,36,1814919,49231
2021-03-24,North Carolina,37,906759,11975
2021-03-24,North Dakota,38,102032,1495
2021-03-24,Northern Mariana Islands,69,158,2
2021-03-24,Ohio,39,1004670,18382
2021-03-24,Oklahoma,40,436135,4850
2021-03-24,Oregon,41,162461,2380
2021-03-24,Pennsylvania,42,1001913,24934
2021-03-24,Puerto Rico,72,138581,2103
2021-03-24,Rhode Island,44,134807,2606
2021-03-24,South Carolina,45,543925,9055
2021-03-24,South Dakota,46,116370,1924
2021-03-24,Tennessee,47,789976,11687
2021-03-24,Texas,48,2766575,47864
2021-03-24,Utah,49,382674,2082
2021-03-24,Vermont,50,18028,222
2021-03-24,Virgin Islands,78,2876,25
2021-03-24,Virginia,51,608704,10143
2021-03-24,Washington,53,360203,5250
2021-03-24,West Virginia,54,138818,2619
2021-03-24,Wisconsin,55,631508,7264
2021-03-24,Wyoming,56,55887,695
