date,state,fips,cases,deaths
2021-06-08,Alabama,01,546540,11220
2021-06-08,Alaska,02,69886,352
2021-06-08,Arizona,04,884609,17713
2021-06-08,Arkansas,05,342726,5852
2021-06-08,California,06,3798053,63586
2021-06-08,Colorado,08,550731,6783
2021-06-08,Connecticut,09,348154,8255
2021-06-08,Delaware,10,109188,1677
2021-06-08,District of Columbia,11,49119,1137
2021-06-08,Florida,12,2329859,36972
2021-06-08,Georgia,13,1102252,20360
2021-06-08,Guam,66,9184,140
2021-06-08,Hawaii,15,35422,502
2021-06-08,Idaho,16,193235,2107
2021-06-08,Illinois,17,1389968,25386
2021-06-08,Indiana,18,750782,13696
2021-06-08,Iowa,19,372153,6078
2021-06-08,Kansas,20,316865,5136
2021-06-08,Kentucky,21,462341,7151
2021-06-08,Louisiana,22,473879,10622
2021-06-08,Maine,23,68331,840
2021-06-08,Maryland,24,460952,9653
2021-06-08,Massachusetts,25,708316,17917
2021-06-08,Michigan,26,994006,20643
2021-06-08,Minnesota,27,603098,7562
2021-06-08,Mississippi,28,318578,7343
2021-06-08,Missouri,29,619025,9766
2021-06-08,Montana,30,112625,1634
2021-06-08,Nebraska,31,223685,2515
2021-06-08,Nevada,32,326366,5610
2021-06-08,New Hampshire,33,98944,1357
2021-06-08,New Jersey,34,1018307,26295
2021-06-08,New Mexico,35,203748,4289
2021-06-08,New York,36,2105081,52906
2021-06-08,North Carolina,37,1007015,13229
2021-06-08,North Dakota,38,110285,1547
2021-06-08,Northern Mariana Islands,69,183,2
2021-06-08,Ohio,39,1105329,20021
2021-06-08,Oklahoma,40,453970,7316
2021-06-08,Oregon,41,203679,2729
2021-06-08,Pennsylvania,42,1211114,27446
2021-06-08,Puerto Rico,72,172747,2522
2021-06-08,Rhode Island,44,152106,2719
2021-06-08,South Carolina,45,594345,9754
2021-06-08,South Dakota,46,124302,2023
2021-06-08,Tennessee,47,849905,12392
2021-06-08,Texas,48,2962415,51949
2021-06-08,Utah,49,408138,2316
2021-06-08,Vermont,50,24295,256
2021-06-08,Virgin Islands,78,3608,28
2021-06-08,Virginia,51,677013,11253
2021-06-08,Washington,53,442457,5821
2021-06-08,West Virginia,54,162636,2822
2021-06-08,Wisconsin,55,675863,7981
2021-06-08,Wyoming,56,60844,725
